Trip date,Location,SiteNo,Trans_No,Start time,End time,Sea condition,Depth(m),DepthRange,Time,Lat(N),Lon(E),Right observer,Left observer,Azimuth,VisibilityBlocks,WaterTemp,Direction,Number_Ind,Distance,Length,Species,Family,Order,Reserve
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Left,2,0,20,Coris julis,Labridae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,40,2,8,Chromis chromis,Pomacentridae,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,30,0,8,Chromis chromis,Pomacentridae,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,70,2,8,Chromis chromis,Pomacentridae,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,20,0,2,Chromis chromis,Pomacentridae,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,1,0,15,Coris julis,Labridae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,2,1,8,Coris julis,Labridae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,1,0,12,Coris julis,Labridae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,3,0,8,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,1,1,6,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,2,1,12,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,6,2,15,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,5,0,8,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,5,1,12,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,5,5,10,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,5,5,12,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,2,2,15,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,1,0,15,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,1,0,12,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,2,0,10,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,1,1,12,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,1,0,10,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,4,2,20,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,2,0,15,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,1,2,6,Diplodus sargus,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,1,3,20,Diplodus sargus,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,2,5,12,Diplodus sargus,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,3,3,15,Diplodus sargus,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,3,0,25,Sarpa salpa,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,20,1,25,Sarpa salpa,Sparidae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,1,0,6,Parablennius rouxi,Blenniidae,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,1,0,20,Symphodus tinca,Labridae ,Perciformes,In
02-08-17,Brijuni,5,4,7:51,8:50,,4.5,,13:45,44.886908,13.752983,Tal Gavriely,Renanel Pickholtz,,14,26,Right,1,3,20,Symphodus tinca,Labridae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,2,4,8,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,2,3,10,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,1,0,6,Gobius bucchichi,Gobiidae,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,3,4,10,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,3,5,8,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,2,4,15,Symphodus tinca,Labridae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,1,4,12,Symphodus tinca,Labridae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,1,4,8,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,1,5,12,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,3,3,12,Mullus surmuletus,Mullidae,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,2,0,10,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,1,1,12,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,1,3,8,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,8,2,6,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,3,1,14,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,12,3,6,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,1,2,18,Diplodus sargus,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,2,3,35,Sarpa salpa,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,1,7:51,8:50,,1.6,,14:30,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,1,4,20,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,1,3,18,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,1,1,22,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,3,1,18,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,1,2,20,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,1,1,24,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,5,2,16,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,1,2,6,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,2,0,20,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,1,1,6,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,1,1,18,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,1,2,16,Diplodus sargus,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,1,1,20,Diplodus sargus,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,2,2,18,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Left,1,1,12,Symphodus tinca,Labridae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,1,3,8,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,3,2,10,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,2,1,8,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,1,2,15,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,4,1,12,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,1,1,15,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,1,2,10,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,1,1,12,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,3,1,10,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,1,1,8,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,5,1,10,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,3,1,10,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,2,1,8,Diplodus sargus,Sparidae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,1,1,8,Symphodus tinca,Labridae ,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,3,6,15,Dicentrarchus labrax,Moronidae,Perciformes,In
02-08-17,Brijuni,6,2,7:51,8:50,,1.6,,14:45,44.913557,13.781526,Tal Gavriely,Renanel Pickholtz,,10,,Right,700,1,2,Atherina sp.,Atherinidae,Perciforms,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,60,1,10,Chromis chromis,Pomacentridae,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,30,1,6,Chromis chromis,Pomacentridae,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,300,2,8,Chromis chromis,Pomacentridae,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,2,1,12,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,10,1,6,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,1,1,16,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,2,1,18,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,1,2,20,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,1,3,18,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,1,0,20,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,1,0,24,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,5,2,12,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,6,2,18,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,2,2,22,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,30,0,6,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,1,1,20,Coris julis,Labridae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,1,0,22,Symphodus tinca,Labridae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,4,1,6,Symphodus tinca,Labridae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,1,1,9,Symphodus mediterraneus,Labridae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,1,1,9,Symphodus mediterraneus,Labridae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,1,3,10,Symphodus mediterraneus,Labridae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,1,0,14,Symphodus mediterraneus,Labridae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,1,0,12,Mullus surmuletus,Mullidae,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,3,0,6,Gobius bucchichi,Gobiidae,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,1,1,10,Gobius bucchichi,Gobiidae,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,50,3,25,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Left,1,3,25,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,80,3,10,Chromis chromis,Pomacentridae,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,100,0,8,Chromis chromis,Pomacentridae,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,30,2,6,Chromis chromis,Pomacentridae,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,1,1,20,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,1,0,22,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,2,1,20,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,2,0,18,Serranus scriba,Serranidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,6,3,20,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,8,2,18,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,20,0,25,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,20,1,7,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,30,1,25,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,10,2,30,Oblada melanura,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,1,0,10,Diplodus puntazzo,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,3,0,8,Diplodus vulgaris,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,2,0,25,Symphodus tinca,Labridae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,3,1,20,Symphodus tinca,Labridae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,1,2,15,Symphodus tinca,Labridae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,1,0,35,Symphodus tinca,Labridae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,4,0,4,Gobius bucchichi,Gobiidae,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,10,0,4,Gobius bucchichi,Gobiidae,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,2,0,35,Diplodus sargus,Sparidae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,1,0,18,Coris julis,Labridae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,1,2,20,Coris julis,Labridae ,Perciformes,In
02-08-17,Brijuni,7,1,7:51,8:50,,4.5,,18:00,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,1,2,8,Symphodus mediterraneus,Labridae ,Perciformes,In
02-08-17,Brijuni,7,2,7:51,8:50,,4.5,,18:20,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,40,0,8,Chromis chromis,Pomacentridae,Perciformes,In
02-08-17,Brijuni,7,2,7:51,8:50,,4.5,,18:20,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,30,0,6,Chromis chromis,Pomacentridae,Perciformes,In
02-08-17,Brijuni,7,2,7:51,8:50,,4.5,,18:20,44.934015,13.748382,Tal Gavriely,Renanel Pickholtz,,11,,Right,100,2,8,Chromis chromis,Pomacentridae,Perciformes,In
